
---------- Begin Simulation Statistics ----------
simSeconds                                   0.018939                       # Number of seconds simulated (Second)
simTicks                                  18939375504                       # Number of ticks simulated (Tick)
finalTick                                 18939375504                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    386.34                       # Real time elapsed on the host (Second)
hostTickRate                                 49022099                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800676                       # Number of bytes of host memory used (Byte)
simInsts                                    218480219                       # Number of instructions simulated (Count)
simOps                                      347949318                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   565507                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     900621                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        50528827                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.466860                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.141971                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      181192972                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  259276                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     178053307                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 20383                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             8922493                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         14833204                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              95638                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           50338743                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.537103                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551091                       # Number of insts issued each cycle (Count)
system.cpu0.dcache.tags.occupanciesTaskId::1024         1019                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.ageTaskId_1024::0           28                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::1          818                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::2          160                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::3           12                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::4            1                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ratioOccsTaskId::1024     0.995117                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.tagAccesses         158353845                       # Number of tag accesses (Count)
system.cpu0.dcache.tags.dataAccesses        158353845                       # Number of data accesses (Count)
system.cpu0.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  18939375504                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.decode.idleCycles                11513320                       # Number of cycles decode is idle (Cycle)
system.cpu0.decode.blockedCycles             10984254                       # Number of cycles decode is blocked (Cycle)
system.cpu0.decode.runCycles                 25126307                       # Number of cycles decode is running (Cycle)
system.cpu0.decode.unblockCycles              2418199                       # Number of cycles decode is unblocking (Cycle)
system.cpu0.decode.squashCycles                296663                       # Number of cycles decode is squashing (Cycle)
system.cpu0.decode.branchResolved             5524376                       # Number of times decode resolved a branch (Count)
system.cpu0.decode.branchMispred                 1265                       # Number of times decode detected a branch misprediction (Count)
system.cpu0.decode.decodedInsts             185157359                       # Number of instructions handled by decode (Count)
system.cpu0.decode.squashedInsts                 5816                       # Number of squashed instructions handled by decode (Count)
system.cpu0.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu0.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu0.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  18939375504                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu0.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu0.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu0.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu0.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  18939375504                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.executeStats0.numInsts          177312187                       # Number of executed instructions (Count)
system.cpu0.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu0.executeStats0.numBranches         9699098                       # Number of branches executed (Count)
system.cpu0.executeStats0.numLoadInsts       16777862                       # Number of load instructions executed (Count)
system.cpu0.executeStats0.numStoreInsts       3464884                       # Number of stores executed (Count)
system.cpu0.executeStats0.instRate           3.509129                       # Inst execution rate ((Count/Cycle))
system.cpu0.executeStats0.numCCRegReads      41127781                       # Number of times the CC registers were read (Count)
system.cpu0.executeStats0.numCCRegWrites     37436563                       # Number of times the CC registers were written (Count)
system.cpu0.executeStats0.numFpRegReads     210345111                       # Number of times the floating registers were read (Count)
system.cpu0.executeStats0.numFpRegWrites    105923985                       # Number of times the floating registers were written (Count)
system.cpu0.executeStats0.numIntRegReads     83240219                       # Number of times the integer registers were read (Count)
system.cpu0.executeStats0.numIntRegWrites     50008684                       # Number of times the integer registers were written (Count)
system.cpu0.executeStats0.numMemRefs         20242746                       # Number of memory refs (Count)
system.cpu0.executeStats0.numMiscRegReads     40242393                       # Number of times the Misc registers were read (Count)
system.cpu0.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu0.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu0.fetch.predictedBranches           5949405                       # Number of branches that fetch has predicted taken (Count)
system.cpu0.fetch.cycles                     37325157                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu0.fetch.squashCycles                 595806                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu0.fetch.miscStallCycles                  82                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu0.fetch.pendingTrapStallCycles          496                       # Number of stall cycles due to pending traps (Cycle)
system.cpu0.fetch.icacheWaitRetryStallCycles          233                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu0.fetch.cacheLines                 12454080                       # Number of cache lines fetched (Count)
system.cpu0.fetch.icacheSquashes                63439                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu0.fetch.nisnDist::samples          50338743                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::mean             3.748054                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::stdev            3.644404                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::0                20906500     41.53%     41.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::1                 1786505      3.55%     45.08% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::2                 1208433      2.40%     47.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::3                 2715485      5.39%     52.88% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::4                 1316153      2.61%     55.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::5                 1902991      3.78%     59.27% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::6                  525093      1.04%     60.31% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::7                 1428268      2.84%     63.15% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::8                18549315     36.85%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetch.nisnDist::total            50338743                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu0.fetchStats0.numInsts            117538399                       # Number of instructions fetched (thread level) (Count)
system.cpu0.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu0.fetchStats0.fetchRate            2.326165                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu0.fetchStats0.numBranches          10570610                       # Number of branches fetched (Count)
system.cpu0.fetchStats0.branchRate           0.209200                       # Number of branch fetches per cycle (Ratio)
system.cpu0.fetchStats0.icacheStallCycles     12714872                       # ICache total stall cycles (Cycle)
system.cpu0.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu0.icache.demandHits::cpu0.inst     12451585                       # number of demand (read+write) hits (Count)
system.cpu0.icache.demandHits::total         12451585                       # number of demand (read+write) hits (Count)
system.cpu0.icache.overallHits::cpu0.inst     12451585                       # number of overall hits (Count)
system.cpu0.icache.overallHits::total        12451585                       # number of overall hits (Count)
system.cpu0.icache.demandMisses::cpu0.inst         2495                       # number of demand (read+write) misses (Count)
system.cpu0.icache.demandMisses::total           2495                       # number of demand (read+write) misses (Count)
system.cpu0.icache.overallMisses::cpu0.inst         2495                       # number of overall misses (Count)
system.cpu0.icache.overallMisses::total          2495                       # number of overall misses (Count)
system.cpu0.icache.demandMissLatency::cpu0.inst    173913977                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.demandMissLatency::total    173913977                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.icache.overallMissLatency::cpu0.inst    173913977                       # number of overall miss ticks (Tick)
system.cpu0.icache.overallMissLatency::total    173913977                       # number of overall miss ticks (Tick)
system.cpu0.icache.demandAccesses::cpu0.inst     12454080                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.demandAccesses::total     12454080                       # number of demand (read+write) accesses (Count)
system.cpu0.icache.overallAccesses::cpu0.inst     12454080                       # number of overall (read+write) accesses (Count)
