
---------- Begin Simulation Statistics ----------
simSeconds                                   0.065507                       # Number of seconds simulated (Second)
simTicks                                  65506678272                       # Number of ticks simulated (Tick)
finalTick                                 65506678272                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    828.60                       # Real time elapsed on the host (Second)
hostTickRate                                 79057528                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     834412                       # Number of bytes of host memory used (Byte)
simInsts                                    430066426                       # Number of instructions simulated (Count)
simOps                                      647120883                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   519031                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     780986                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       177336923                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.737116                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.356638                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      389888341                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   12036                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     383707736                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 69837                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            19650806                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         34423605                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               4839                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          177039898                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.167352                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551825                       # Number of insts issued each cycle (Count)
system.cpu0.dcache.ReadReq.avgMshrMissLatency::cpu0.data 17423.843756                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.ReadReq.avgMshrMissLatency::total 17423.843756                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.SoftPFReq.hits::cpu0.data        31362                       # number of SoftPFReq hits (Count)
system.cpu0.dcache.SoftPFReq.hits::total        31362                       # number of SoftPFReq hits (Count)
system.cpu0.dcache.SoftPFReq.misses::cpu0.data         1084                       # number of SoftPFReq misses (Count)
system.cpu0.dcache.SoftPFReq.misses::total         1084                       # number of SoftPFReq misses (Count)
system.cpu0.dcache.SoftPFReq.accesses::cpu0.data        32446                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu0.dcache.SoftPFReq.accesses::total        32446                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu0.dcache.SoftPFReq.missRate::cpu0.data     0.033409                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu0.dcache.SoftPFReq.missRate::total     0.033409                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu0.dcache.SoftPFReq.mshrMisses::cpu0.data         1079                       # number of SoftPFReq MSHR misses (Count)
system.cpu0.dcache.SoftPFReq.mshrMisses::total         1079                       # number of SoftPFReq MSHR misses (Count)
system.cpu0.dcache.SoftPFReq.mshrMissLatency::cpu0.data      9247728                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu0.dcache.SoftPFReq.mshrMissLatency::total      9247728                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu0.dcache.SoftPFReq.mshrMissRate::cpu0.data     0.033255                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu0.dcache.SoftPFReq.mshrMissRate::total     0.033255                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu0.dcache.SoftPFReq.avgMshrMissLatency::cpu0.data  8570.646895                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.SoftPFReq.avgMshrMissLatency::total  8570.646895                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.hits::cpu0.data     20872643                       # number of WriteReq hits (Count)
system.cpu0.dcache.WriteReq.hits::total      20872643                       # number of WriteReq hits (Count)
system.cpu0.dcache.WriteReq.misses::cpu0.data       315373                       # number of WriteReq misses (Count)
system.cpu0.dcache.WriteReq.misses::total       315373                       # number of WriteReq misses (Count)
system.cpu0.dcache.WriteReq.missLatency::cpu0.data  22348007183                       # number of WriteReq miss ticks (Tick)
system.cpu0.dcache.WriteReq.missLatency::total  22348007183                       # number of WriteReq miss ticks (Tick)
system.cpu0.dcache.WriteReq.accesses::cpu0.data     21188016                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu0.dcache.WriteReq.accesses::total     21188016                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu0.dcache.WriteReq.missRate::cpu0.data     0.014884                       # miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.missRate::total     0.014884                       # miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.avgMissLatency::cpu0.data 70862.144771                       # average WriteReq miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.avgMissLatency::total 70862.144771                       # average WriteReq miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.mshrHits::cpu0.data           50                       # number of WriteReq MSHR hits (Count)
system.cpu0.dcache.WriteReq.mshrHits::total           50                       # number of WriteReq MSHR hits (Count)
system.cpu0.dcache.WriteReq.mshrMisses::cpu0.data       315323                       # number of WriteReq MSHR misses (Count)
system.cpu0.dcache.WriteReq.mshrMisses::total       315323                       # number of WriteReq MSHR misses (Count)
system.cpu0.dcache.WriteReq.mshrMissLatency::cpu0.data  22122423168                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu0.dcache.WriteReq.mshrMissLatency::total  22122423168                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu0.dcache.WriteReq.mshrMissRate::cpu0.data     0.014882                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.mshrMissRate::total     0.014882                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu0.dcache.WriteReq.avgMshrMissLatency::cpu0.data 70157.975054                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.WriteReq.avgMshrMissLatency::total 70157.975054                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dcache.tags.tagsInUse         1022.793028                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.dcache.tags.totalRefs            76620327                       # Total number of references to valid blocks. (Count)
system.cpu0.dcache.tags.sampledRefs           1728784                       # Sample count of references to valid blocks. (Count)
system.cpu0.dcache.tags.avgRefs             44.320359                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.dcache.tags.warmupTick             190995                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.dcache.tags.occupancies::cpu0.data  1022.793028                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu0.dcache.tags.avgOccs::cpu0.data     0.998821                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.avgOccs::total       0.998821                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu0.dcache.tags.occupanciesTaskId::1024         1024                       # Occupied blocks per task id (Count)
system.cpu0.dcache.tags.ageTaskId_1024::0           31                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::1          884                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::2          105                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ageTaskId_1024::3            4                       # Occupied blocks per task id, per block age (Count)
system.cpu0.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu0.dcache.tags.tagAccesses         625165576                       # Number of tag accesses (Count)
system.cpu0.dcache.tags.dataAccesses        625165576                       # Number of data accesses (Count)
system.cpu0.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.decode.idleCycles                21516799                       # Number of cycles decode is idle (Cycle)
system.cpu0.decode.blockedCycles             99855646                       # Number of cycles decode is blocked (Cycle)
system.cpu0.decode.runCycles                 45381218                       # Number of cycles decode is running (Cycle)
system.cpu0.decode.unblockCycles              9919848                       # Number of cycles decode is unblocking (Cycle)
system.cpu0.decode.squashCycles                366387                       # Number of cycles decode is squashing (Cycle)
system.cpu0.decode.branchResolved            15557447                       # Number of times decode resolved a branch (Count)
system.cpu0.decode.branchMispred                 5835                       # Number of times decode detected a branch misprediction (Count)
system.cpu0.decode.decodedInsts             394871342                       # Number of instructions handled by decode (Count)
system.cpu0.decode.squashedInsts                22681                       # Number of squashed instructions handled by decode (Count)
system.cpu0.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu0.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu0.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu0.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu0.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu0.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu0.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu0.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu0.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu0.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.executeStats0.numInsts          382830177                       # Number of executed instructions (Count)
system.cpu0.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu0.executeStats0.numBranches        19977626                       # Number of branches executed (Count)
system.cpu0.executeStats0.numLoadInsts       58915971                       # Number of load instructions executed (Count)
system.cpu0.executeStats0.numStoreInsts      21793100                       # Number of stores executed (Count)
system.cpu0.executeStats0.instRate           2.158773                       # Inst execution rate ((Count/Cycle))
system.cpu0.executeStats0.numCCRegReads      95848298                       # Number of times the CC registers were read (Count)
system.cpu0.executeStats0.numCCRegWrites     82047273                       # Number of times the CC registers were written (Count)
system.cpu0.executeStats0.numFpRegReads     341851092                       # Number of times the floating registers were read (Count)
system.cpu0.executeStats0.numFpRegWrites    193505631                       # Number of times the floating registers were written (Count)
system.cpu0.executeStats0.numIntRegReads    279029916                       # Number of times the integer registers were read (Count)
system.cpu0.executeStats0.numIntRegWrites    127985565                       # Number of times the integer registers were written (Count)
system.cpu0.executeStats0.numMemRefs         80709071                       # Number of memory refs (Count)
system.cpu0.executeStats0.numMiscRegReads    126353711                       # Number of times the Misc registers were read (Count)
system.cpu0.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu0.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
